subj,subjLabel,place,placeLabel,coord,birthyear
http://www.wikidata.org/entity/Q2338386,Stefano D'Arrigo,http://www.wikidata.org/entity/Q451022,Alì Terme,Point(15.426388888 38.007222222),1919
http://www.wikidata.org/entity/Q2344301,Gabriello Chiabrera,http://www.wikidata.org/entity/Q13320,Savona,Point(8.481016666 44.307975),1552
http://www.wikidata.org/entity/Q1975139,Marica Gregorič Stepančič,http://www.wikidata.org/entity/Q3958130,Servola,Point(13.78305556 45.62527778),1874
http://www.wikidata.org/entity/Q1987230,Nicolò Beregan,http://www.wikidata.org/entity/Q6537,Vicenza,Point(11.55 45.55),1627
http://www.wikidata.org/entity/Q1987241,Nicolò Minato,http://www.wikidata.org/entity/Q628,Bergamo,Point(9.67 45.695),1627
http://www.wikidata.org/entity/Q1989465,Zinaida Volkonskaya,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1789
http://www.wikidata.org/entity/Q1989465,Zinaida Volkonskaya,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1792
http://www.wikidata.org/entity/Q1992211,Giuseppa Barbapiccola,http://www.wikidata.org/entity/Q1083,Salerno,Point(14.759722222 40.680555555),1702
http://www.wikidata.org/entity/Q2895923,Beniamino Joppolo,http://www.wikidata.org/entity/Q489948,Patti,Point(14.966666666 38.133333333),1906
http://www.wikidata.org/entity/Q2896843,Beppe Costa,http://www.wikidata.org/entity/Q1903,Catania,Point(15.087269444 37.502669444),1941
http://www.wikidata.org/entity/Q2364741,Telestes of Selinus,http://www.wikidata.org/entity/Q952173,Selinunte,Point(12.824722 37.583611),-450
http://www.wikidata.org/entity/Q2366241,Fabio Casadei Turroni,http://www.wikidata.org/entity/Q13367,Forlì,Point(12.040833333 44.2225),1964
http://www.wikidata.org/entity/Q2368736,Ruggero Vasari,http://www.wikidata.org/entity/Q13666,Messina,Point(15.55 38.183333333),1898
http://www.wikidata.org/entity/Q2370791,Serafino dell'Aquila,http://www.wikidata.org/entity/Q3476,L’Aquila,Point(13.391991666 42.354008333),1466
http://www.wikidata.org/entity/Q2374666,Pietro Antonio Novelli,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1729
http://www.wikidata.org/entity/Q2376577,Guido Baldo Bonarelli,http://www.wikidata.org/entity/Q13134,Pesaro,Point(12.9133 43.91015),1564
http://www.wikidata.org/entity/Q2938009,Carcinus,http://www.wikidata.org/entity/Q13678,Agrigento,Point(13.576547222 37.311075),-379
http://www.wikidata.org/entity/Q2939163,Carlo Bordini,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1938
http://www.wikidata.org/entity/Q2939226,Carlo Muscetta,http://www.wikidata.org/entity/Q13433,Avellino,Point(14.789722222 40.915277777),1912
http://www.wikidata.org/entity/Q2939564,Carmelo Cernigliari-Melilli,http://www.wikidata.org/entity/Q38,Italy,Point(12.5 42.5),1870
http://www.wikidata.org/entity/Q2910540,Matilda Koen-Sarano,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1939
http://www.wikidata.org/entity/Q2669234,Alojzij Remec,http://www.wikidata.org/entity/Q546,Trieste,Point(13.804166666 45.636111111),1886
http://www.wikidata.org/entity/Q2685144,Igo Gruden,http://www.wikidata.org/entity/Q2256594,Nabrežina,Point(13.67458611 45.750375),1893
http://www.wikidata.org/entity/Q2695963,Lionello Fiumi,http://www.wikidata.org/entity/Q279373,Rovereto,Point(11.034166666 45.883333333),1894
http://www.wikidata.org/entity/Q2705255,Vittoria Aganoor,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1855
http://www.wikidata.org/entity/Q3106894,Giorgio Bàrberi Squarotti,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1929
http://www.wikidata.org/entity/Q3106963,Giovanna Bemporad,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1928
http://www.wikidata.org/entity/Q3106971,Giovanni-Maria Velmazio,http://www.wikidata.org/entity/Q52957,Bagnacavallo,Point(11.9760633 44.4168618),1505
http://www.wikidata.org/entity/Q3107000,Giovanni Andrea dell' Anguillara,http://www.wikidata.org/entity/Q177741,Sutri,Point(12.215833333 42.247777777),1517
http://www.wikidata.org/entity/Q3107164,Giovanni Dotoli,http://www.wikidata.org/entity/Q51969,Volturino,Point(15.116666666 41.483333333),1942
http://www.wikidata.org/entity/Q3107187,Giovanni Francesco Conti,http://www.wikidata.org/entity/Q111589,Quinzano d'Oglio,Point(9.983333333 45.316666666),1484
http://www.wikidata.org/entity/Q3107305,Giovanni Paradisi,http://www.wikidata.org/entity/Q13360,Reggio nell'Emilia,Point(10.633333333 44.7),1760
http://www.wikidata.org/entity/Q3107511,Giovanni Vincenzo Imperiale,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1582
http://www.wikidata.org/entity/Q3107533,Giovanni del Virgilio,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1300
http://www.wikidata.org/entity/Q3107672,Luigi Giusti,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1709
http://www.wikidata.org/entity/Q3107905,Giuliano Scabia,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1935
http://www.wikidata.org/entity/Q3107911,Giulietta Pezzi,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1812
http://www.wikidata.org/entity/Q3107915,Giulio Alessandrini,http://www.wikidata.org/entity/Q3376,Trento,Point(11.11666667 46.06666667),1506
http://www.wikidata.org/entity/Q3108009,Giuseppe Carpani,http://www.wikidata.org/entity/Q244021,Albavilla,Point(9.183333333 45.8),1752
http://www.wikidata.org/entity/Q3108102,Giuseppe Montanelli,http://www.wikidata.org/entity/Q82699,Fucecchio,Point(10.8 43.733333333),1813
http://www.wikidata.org/entity/Q3108170,Giuseppe Zanoia,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1752
http://www.wikidata.org/entity/Q3108170,Giuseppe Zanoia,http://www.wikidata.org/entity/Q1449,Genoa,Point(8.933983333 44.407186111),1752
http://www.wikidata.org/entity/Q3108171,Giuseppe Zevola,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1952
http://www.wikidata.org/entity/Q3108173,Giuseppe Zucconi,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1721
http://www.wikidata.org/entity/Q3115893,Grazio Braccioli,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1682
http://www.wikidata.org/entity/Q3119438,Guido Keller,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1892
http://www.wikidata.org/entity/Q3119482,Guidone Ferrari,http://www.wikidata.org/entity/Q6046,Novara,Point(8.616666666 45.45),1717
http://www.wikidata.org/entity/Q3119482,Guidone Ferrari,http://www.wikidata.org/entity/Q6046,Novara,Point(8.616666666 45.45),1717
http://www.wikidata.org/entity/Q2977100,Claude Brueys,http://www.wikidata.org/entity/Q104285,Occitania,Point(2.87806 44.3),1570
http://www.wikidata.org/entity/Q2741607,Joseph Pace,http://www.wikidata.org/entity/Q40094,Morbegno,Point(9.566666666 46.133333333),1959
http://www.wikidata.org/entity/Q3210478,Filippo Lussana,http://www.wikidata.org/entity/Q100199,Cenate Sopra,Point(9.822222222 45.711666666),1820
http://www.wikidata.org/entity/Q3217766,Lapo Saltarelli,http://www.wikidata.org/entity/Q82791,Pontassieve,Point(11.429166666 43.774444444),1250
http://www.wikidata.org/entity/Q3229755,Leone Emanuele Bardare,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1819
http://www.wikidata.org/entity/Q3382738,Pier Paolo Parisio,http://www.wikidata.org/entity/Q13619,Cosenza,Point(16.25 39.3),1473
http://www.wikidata.org/entity/Q2978890,Clemente Bondi,http://www.wikidata.org/entity/Q4920,Mezzani,Point(10.433333333 44.916666666),1742
http://www.wikidata.org/entity/Q2978890,Clemente Bondi,http://www.wikidata.org/entity/Q4920,Mezzani,Point(10.433333333 44.916666666),1742
http://www.wikidata.org/entity/Q2997857,Corrado Corradino,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1852
http://www.wikidata.org/entity/Q2709370,Bernardo Accolti,http://www.wikidata.org/entity/Q13378,Arezzo,Point(11.878055555 43.463055555),1458
http://www.wikidata.org/entity/Q2714672,Alessandro Marchetti,http://www.wikidata.org/entity/Q6697,Empoli,Point(10.95 43.716666666),1633
http://www.wikidata.org/entity/Q3559519,Vincent Cardone,http://www.wikidata.org/entity/Q51183,Atessa,Point(14.45 42.066666666),1595
http://www.wikidata.org/entity/Q3559953,Vincenzo Ussani,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1870
http://www.wikidata.org/entity/Q3560625,Virgilio Guidi,http://www.wikidata.org/entity/Q220,Rome,Point(12.482777777 41.893055555),1891
http://www.wikidata.org/entity/Q3007863,Curzio de Marignol,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1575
http://www.wikidata.org/entity/Q3018369,David Maria Turoldo,http://www.wikidata.org/entity/Q2628639,Coderno,Point(12.99086 46.02907),1916
http://www.wikidata.org/entity/Q3018369,David Maria Turoldo,http://www.wikidata.org/entity/Q2628639,Coderno,Point(12.993611111 46.030555555),1916
http://www.wikidata.org/entity/Q3034727,Domenico Carbone,http://www.wikidata.org/entity/Q17301,Carbonara Scrivia,Point(8.870833333 44.85),1823
http://www.wikidata.org/entity/Q3034738,Domenico Gilardoni,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1798
http://www.wikidata.org/entity/Q3261403,Louis Calaferte,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1928
http://www.wikidata.org/entity/Q3265199,Luciano Cacciavillani,http://www.wikidata.org/entity/Q13360,Reggio nell'Emilia,Point(10.633333333 44.7),1956
http://www.wikidata.org/entity/Q3265844,Lucio Maria Attinelli,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1933
http://www.wikidata.org/entity/Q3266387,Luigi Berti,http://www.wikidata.org/entity/Q157861,Rio Marina,Point(10.416666666 42.816666666),1904
http://www.wikidata.org/entity/Q3385294,Ariadna Scriabina,http://www.wikidata.org/entity/Q266592,Bogliasco,Point(9.069788888 44.378241666),1905
http://www.wikidata.org/entity/Q3388211,Pietro degli Angeli,http://www.wikidata.org/entity/Q216479,Barga,Point(10.481666666 44.075),1517
http://www.wikidata.org/entity/Q3144829,Hélène Oettingen,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1887
http://www.wikidata.org/entity/Q3151406,Innocenzo Ansaldi,http://www.wikidata.org/entity/Q102661,Pescia,Point(10.68849 43.8871),1734
http://www.wikidata.org/entity/Q3151406,Innocenzo Ansaldi,http://www.wikidata.org/entity/Q102661,Pescia,Point(10.683333333 43.9),1734
http://www.wikidata.org/entity/Q3154843,Isabella Bordoni,http://www.wikidata.org/entity/Q13369,Rimini,Point(12.568333333 44.059444444),1962
http://www.wikidata.org/entity/Q3154847,Isabella di Morra,http://www.wikidata.org/entity/Q52339,Valsinni,Point(16.45 40.166666666),1520
http://www.wikidata.org/entity/Q3157646,Jacopo Perfetti,http://www.wikidata.org/entity/Q487174,Noto,Point(15.083333333 36.883333333),1500
http://www.wikidata.org/entity/Q3157653,Jacopo Zopelli,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1639
http://www.wikidata.org/entity/Q3290043,Marco Antonio Zucchi,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1750
http://www.wikidata.org/entity/Q3290045,Marcus Antonius Antimachus,http://www.wikidata.org/entity/Q6247,Mantua,Point(10.791111111 45.156388888),1473
http://www.wikidata.org/entity/Q3290890,Maria Antonia Scalera Stellini,http://www.wikidata.org/entity/Q51810,Acquaviva delle Fonti,Point(16.85 40.9),1634
http://www.wikidata.org/entity/Q3291053,Maria Selvaggia Borghini,http://www.wikidata.org/entity/Q13375,Pisa,Point(10.4 43.716666666),1656
http://www.wikidata.org/entity/Q3036224,Donato Placido,http://www.wikidata.org/entity/Q51892,Ascoli Satriano,Point(15.557777777 41.215555555),1953
http://www.wikidata.org/entity/Q3051128,Eliseo Calenzio,http://www.wikidata.org/entity/Q1447,Apulia,Point(16.512777777 41.008611111),1430
http://www.wikidata.org/entity/Q3051128,Eliseo Calenzio,http://www.wikidata.org/entity/Q116537,Ausonia,Point(13.75 41.35),1430
http://www.wikidata.org/entity/Q3051128,Eliseo Calenzio,http://www.wikidata.org/entity/Q1447,Apulia,Point(16.512777777 41.008611111),1450
http://www.wikidata.org/entity/Q3051128,Eliseo Calenzio,http://www.wikidata.org/entity/Q116537,Ausonia,Point(13.75 41.35),1450
http://www.wikidata.org/entity/Q3051982,Giovanni Emanuele Bidera,http://www.wikidata.org/entity/Q489688,Palazzo Adriano,Point(13.379063 37.68149),1784
http://www.wikidata.org/entity/Q3614373,Amittai ben Shephatiah,http://www.wikidata.org/entity/Q51871,"Oria, Apulia",Point(17.633333333 40.5),
http://www.wikidata.org/entity/Q3618877,Anton Maria Narducci,http://www.wikidata.org/entity/Q3437,Perugia,Point(12.3888 43.1121),
http://www.wikidata.org/entity/Q3619066,Antonino Galeani,http://www.wikidata.org/entity/Q13329,Piacenza,Point(9.7 45.05),
http://www.wikidata.org/entity/Q3609902,Alessandro Caravia,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1503
http://www.wikidata.org/entity/Q3609903,Alessandro Carrera,http://www.wikidata.org/entity/Q6244,Lodi,Point(9.5 45.316666666),1954
http://www.wikidata.org/entity/Q3609916,Alessandro Ceni,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1957
http://www.wikidata.org/entity/Q3610016,Alessandro Fo,http://www.wikidata.org/entity/Q42782,Legnano,Point(8.908888888 45.5969),1955
http://www.wikidata.org/entity/Q3610064,Carlo Alessandro Guidi,http://www.wikidata.org/entity/Q6259,Pavia,Point(9.155 45.185280555),1650
http://www.wikidata.org/entity/Q3610118,Alessandro Maragliano,http://www.wikidata.org/entity/Q39981,Voghera,Point(9.009166666 44.9925),1850
http://www.wikidata.org/entity/Q3610195,Alessandro Parronchi,http://www.wikidata.org/entity/Q2044,Florence,Point(11.254166666 43.771388888),1914
http://www.wikidata.org/entity/Q3610222,Alessandro Poerio,http://www.wikidata.org/entity/Q2634,Naples,Point(14.25 40.833333333),1802
http://www.wikidata.org/entity/Q3610229,Alessandro Quattrone,http://www.wikidata.org/entity/Q8471,Reggio Calabria,Point(15.65 38.114438888),1958
http://www.wikidata.org/entity/Q3610501,Alessio Di Giovanni,http://www.wikidata.org/entity/Q431492,Cianciana,Point(13.434444444 37.521388888),1872
http://www.wikidata.org/entity/Q3611091,Alfio Belluso,http://www.wikidata.org/entity/Q194005,Augusta,Point(15.219444444 37.230277777),1855
http://www.wikidata.org/entity/Q3611167,Alfonso Ferrero,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1873
http://www.wikidata.org/entity/Q3611198,Alfonso Maria Casoli,http://www.wikidata.org/entity/Q279,Modena,Point(10.92572 44.64582),1867
http://www.wikidata.org/entity/Q3611242,Alfonso Sardella,http://www.wikidata.org/entity/Q13137,Teramo,Point(13.703911111 42.658852777),1937
http://www.wikidata.org/entity/Q3611259,Alfonso Varano,http://www.wikidata.org/entity/Q13362,Ferrara,Point(11.619865 44.835297),1705
http://www.wikidata.org/entity/Q3611340,Alfredo Bartoli,http://www.wikidata.org/entity/Q3828404,Q3828404,Point(10.835555555 44.003888888),1872
http://www.wikidata.org/entity/Q3611353,Alfredo Bonazzi,http://www.wikidata.org/entity/Q55001,Atripalda,Point(14.825555555 40.916666666),1929
http://www.wikidata.org/entity/Q3611410,Alfredo Giuliani,http://www.wikidata.org/entity/Q207139,Mombaroccio,Point(12.855130555 43.796930555),1924
http://www.wikidata.org/entity/Q3611511,Alfredo Testoni,http://www.wikidata.org/entity/Q1891,Bologna,Point(11.342777777 44.493888888),1856
http://www.wikidata.org/entity/Q3611526,Alfredo Zerbini,http://www.wikidata.org/entity/Q2683,Parma,Point(10.328 44.801472222),1895
http://www.wikidata.org/entity/Q3611735,Alida Airaghi,http://www.wikidata.org/entity/Q2028,Verona,Point(10.992777777 45.438611111),1953
http://www.wikidata.org/entity/Q3613810,Ambrogio Bazzero,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444),1851
http://www.wikidata.org/entity/Q3613831,Ambrogio Fracco,http://www.wikidata.org/entity/Q50197,Ferentino,Point(13.25 41.683333333),1480
http://www.wikidata.org/entity/Q3613909,Amedeo Ravina,http://www.wikidata.org/entity/Q20094,Gottasecca,Point(8.166666666 44.466666666),1788
http://www.wikidata.org/entity/Q3614119,Americo Giuliani,http://www.wikidata.org/entity/Q50106,Magliano de' Marsi,Point(13.364722222 42.0925),1888
http://www.wikidata.org/entity/Q3614138,Amerigo Iannacone,http://www.wikidata.org/entity/Q279711,Venafro,Point(14.05 41.483333333),1950
http://www.wikidata.org/entity/Q3614323,Amilcare Solferini,http://www.wikidata.org/entity/Q495,Turin,Point(7.7 45.066666666),1870
http://www.wikidata.org/entity/Q3614388,Amleto Sartori,http://www.wikidata.org/entity/Q617,Padua,Point(11.877777777 45.406388888),1915
http://www.wikidata.org/entity/Q3615471,Andrea Alfano,http://www.wikidata.org/entity/Q53857,Castrovillari,Point(16.2 39.816666666),1879
http://www.wikidata.org/entity/Q3615564,Andrea Canestri,http://www.wikidata.org/entity/Q6088,Alessandria,Point(8.62 44.913330555),1896
http://www.wikidata.org/entity/Q3615642,Andrea Cotti,http://www.wikidata.org/entity/Q94990,San Giovanni in Persiceto,Point(11.185 44.640833333),1971
http://www.wikidata.org/entity/Q3615734,Andrea Garbin,http://www.wikidata.org/entity/Q43034,Castel Goffredo,Point(10.475 45.297777777),1976
http://www.wikidata.org/entity/Q3615832,Andrea Marone,http://www.wikidata.org/entity/Q6606,Pordenone,Point(12.6563 45.9626),1474
http://www.wikidata.org/entity/Q3615851,Andrea Mazzarella,http://www.wikidata.org/entity/Q55894,Cerreto Sannita,Point(14.559722222 41.285277777),1764
http://www.wikidata.org/entity/Q3615879,Andrea Molesini,http://www.wikidata.org/entity/Q641,Venice,Point(12.331944444 45.439722222),1954
http://www.wikidata.org/entity/Q3615930,Andrea Perrucci,http://www.wikidata.org/entity/Q2656,Palermo,Point(13.361262 38.115658),1651
http://www.wikidata.org/entity/Q3615931,Andrea Peschiulli,http://www.wikidata.org/entity/Q52134,Corigliano d'Otranto,Point(18.25 40.166666666),1601
http://www.wikidata.org/entity/Q3616078,Andrea Tosto De Caro,http://www.wikidata.org/entity/Q13664,Trapani,Point(12.516666666 38.016666666),1906
http://www.wikidata.org/entity/Q3616079,Andrea Trabucco,http://www.wikidata.org/entity/Q13437,Benevento,Point(14.783333333 41.133333333),1715
